POS,market,sec_code,sec_name,now_price,chg,所属概念,概念个数0#,投资逻辑,主营关键字,所属通达信行业
4135,1,688239,航宇科技,63.38,-3.01,国防军工;核电核能,2,我国国产航空发动机环形锻件的主研制单位之一,航空发动机锻件,@通达信行业@
4136,0,002896,中大力德,40.75,-3.69,智能机器;减速器,2,小型和微型减速电机在国内市场拥有较强的市场地位,减速电机,@通达信行业@
4137,0,300127,银河磁体,17.16,-1.10,稀土永磁;特斯拉,2,全球粘结钕铁硼磁体产销规模最大的企业,磁性器件,@通达信行业@
4138,1,600136,*ST明诚,3.20,-2.14,体育概念;ST板块,2,“影视+体育”双栖领先企业,影视+体育,@通达信行业@
4139,1,688618,三旺通信,66.88,-3.76,边缘计算;工业互联,2,一流工业互联网通信产品供应商,工业通信产品,@通达信行业@
4140,0,300658,延江股份,6.19,-0.96,口罩防护;婴童概念,2,一次性卫生用品表层材料的供应商,打孔无纺布,@通达信行业@
4141,1,603162,海通发展,17.14,-1.49,一带一路;次新股,2,公司的运力规模全国排名第13位,国内沿海以及国际远洋的干散货运输业务,@通达信行业@
4142,0,300129,泰胜风能,10.19,-4.68,风电,1,全国风机塔架行业领先水平,其他海上风电装备,@通达信行业@
4143,0,002899,英派斯,14.16,-0.98,体育概念,1,国内领先的健身器材品牌厂商,健身器材,@通达信行业@
4144,1,600779,水井坊,62.24,-1.66,白酒概念,1,“水井坊”是中国高端白酒的典型代表,浓香型白酒,@通达信行业@
4145,0,002096,南岭民爆,11.88,1.80,军民融合,1,中国民爆行业产品品种最多、最全的企业之一,工业炸药,@通达信行业@
4146,1,600780,通宝能源,10.02,1.11,高端装备,1,国内大型综合能源企业之一,火电（山西）,@通达信行业@
4147,0,000514,渝 开 发,3.71,-1.85,物业管理,1,重庆市最早的房地产开发企业.具有一级开发资质,重庆地产,@通达信行业@
4148,0,002901,大博医疗,30.51,-2.77,3D打印,1,骨科植入类医用耗材龙头企业,创伤类植入耗材,@通达信行业@
4149,0,300662,科锐国际,35.72,-2.46,雄安新区,1,国内领先的人力资源整体解决方案提供商,灵活用工,@通达信行业@
4150,1,605296,神农集团,21.67,-4.91,猪肉,1,云南省规模较大的生猪养殖和屠宰加工企业,生猪养殖,@通达信行业@
4151,1,688251,井松智能,28.43,-3.04,智能机器,1,智能仓储物流设备与智能仓储物流系统提供商,智能仓储物流设备与系统,@通达信行业@
4152,1,600149,廊坊发展,4.98,-1.39,雄安新区,1,为居民及工业用户提供供暖及蒸汽等服务,供热,@通达信行业@
4153,1,600782,新钢股份,3.79,-0.79,无人机,1,国内中厚板骨干企业、江西规模最大的钢铁企业,钢材,@通达信行业@
4154,1,601339,百隆东方,5.50,-0.18,民营银行,1,国内领先的色纺纱生产企业之一,色纺纱,@通达信行业@
4155,1,688625,呈和科技,36.80,-3.29,新材料,1,核剂领域国内规模最大的领先企业,核剂,@通达信行业@
4156,0,000517,荣安地产,2.90,-2.03,绿色建筑,1,浙江省知名的房地产开发商，在区域内有较强的竞争力,浙江宁波地产,@通达信行业@
4157,0,000897,津滨发展,1.87,0.00,雄安新区,1,天津滨海新区基础设施的投资商和建设者,天津地产,@通达信行业@
4158,0,002905,金逸影视,10.65,-3.01,虚拟现实,1,国内著名的院线发行和电影放映企业,电影放映,@通达信行业@
4159,1,605300,佳禾食品,20.24,-0.69,代糖概念,1,公司是国内较早进入植脂末产品领域的企业,植脂末、咖啡,@通达信行业@
4160,1,688255,凯尔达,32.91,-3.29,智能机器,1,在我国工业弧焊机器人领域具有一定的市场占有率,工业机器人技术,@通达信行业@
4161,1,688628,优利德,44.15,-1.27,物联网,1,行业内产品系列较为丰富和齐全的企业之一,测试测量仪器仪表,@通达信行业@
4162,1,600488,津药药业,5.47,-0.55,辅助生殖,1,亚洲最大的皮质激素类药物科研、生产、出口基地,皮质激素类,@通达信行业@
4163,1,600785,新华百货,13.87,-0.43,新零售,1,宁夏地区最大的商业零售企业之一,宁夏百货,@通达信行业@
4164,0,300937,药易购,32.80,3.27,大数据,1,药品流通行业中的四川地区龙头企业,医药流通,@通达信行业@
4165,1,605305,中际联合,33.52,-3.18,风电,1,高空安全升降设备在新增风机市场占有率超过50%,高空安全作业设备,@通达信行业@
4166,0,300938,信测标准,41.30,-1.74,小米概念,1,行业前列的第三方检测机构,检测服务,@通达信行业@
4167,1,600155,华创云信,6.17,-1.59,雄安新区,1,集产业研究、科技开发、投资融资为一体的控股型平台,证券业务,@通达信行业@
4168,1,601375,中原证券,3.68,-1.08,含H股,1,以河南为中心的中等券商,A级券商,@通达信行业@
4169,1,601377,兴业证券,6.10,-2.40,海峡西岸,1,证券研究业务稳居行业第一梯队、债券承销业务行业领先,A级券商,@通达信行业@
4170,1,603683,晶华新材,11.98,-1.88,新材料,1,国际领先的胶粘材料行业产品及产品解决方案提供商,美纹纸胶粘带,@通达信行业@
4171,1,605319,无锡振华,15.43,0.65,特斯拉,1,专注于汽车冲压及焊接零部件生产的企业之一,冲压及焊接零部件,@通达信行业@
4172,1,688259,创耀科技,69.02,-1.34,芯片,1,领先的宽带接入和智能家庭通信解决方案的芯片设计公司,通信芯片,@通达信行业@
4173,1,688633,星球石墨,43.27,-2.10,高端装备,1,中国大型石墨化工设备研发生产基地,石墨设备,@通达信行业@
4174,0,002634,棒杰股份,7.12,-1.93,TOPCon,1,无缝服装行业的龙头地位,无缝服装,@通达信行业@
4175,0,002910,庄园牧场,10.72,-1.20,乡村振兴,1,甘肃、青海最大的乳制品企业,乳制品,@通达信行业@
4176,0,301228,实朴检测,14.86,-1.78,食品安全,1,以土壤和地下水为专业特色的第三方检测机构,检测服务,@通达信行业@
4177,1,688260,昀冢科技,17.24,-1.77,消费电子,1,业内领先的精密电子零部件厂商,精密电子零部件,@通达信行业@
4178,1,688636,智明达,46.18,-5.17,国防军工,1,军用嵌入式计算机模块行业的领先企业,嵌入式计算机模块,@通达信行业@
4179,1,600793,宜宾纸业,11.84,-1.82,食品安全,1,西南最大的食品包装原纸生产企业,食品包装原纸,@通达信行业@
4180,1,603179,新泉股份,43.16,-0.46,特斯拉,1,连续十年被评定为全国百家优秀汽车零部件供应商,仪表板总成,@通达信行业@
4181,0,300673,佩蒂股份,13.63,-1.94,含可转债,1,中国境内宠物食品第一股,宠物食品及其他,@通达信行业@
4182,1,603180,金牌厨柜,31.78,-2.19,含可转债,1,国内高端整体厨柜及定制家居的专业服务商,厨柜,@通达信行业@
4183,1,605338,巴比食品,24.85,-0.96,预制菜,1,公司已发展成为国内中式面点知名品牌之一,中式面点,@通达信行业@
4184,1,688265,南模生物,39.00,-2.18,基因概念,1,基因编辑行业具有成熟技术的领先企业,基因修饰模型产品,@通达信行业@
4185,1,601456,国联证券,9.00,-1.96,含H股,1,国有控股的综合类券商,A级券商,@通达信行业@
4186,0,000910,大亚圣象,7.47,-1.45,烟草概念,1,地板和人造板行业龙头企业,木地板,@通达信行业@
4187,0,300946,恒而达,39.39,-0.51,工业母机,1,国内双金属带锯条领域主要生产企业之一,金属切削工具,@通达信行业@
4188,1,600796,钱江生化,5.11,-0.39,虫害防治,1,“环保综合治理+生物制造”两大产业一体化发展,环保综合治理+生物制造,@通达信行业@
4189,1,688267,中触媒,20.64,-4.09,新材料,1,我国工业催化剂生产领域的主要厂商之一,特种分子筛,@通达信行业@
4190,0,000912,泸天化,4.46,-1.33,化肥概念,1,国内领先的尿素生产企业之一,尿素与复合肥,@通达信行业@
4191,1,600165,宁科生物,3.72,-1.85,新材料,1,子公司宁夏华辉是国内单厂生产规模最大活性炭企业之一,活性炭制品,@通达信行业@
4192,1,688269,凯立新材,63.50,-0.24,新材料,1,国内知名贵金属催化剂生产企业,贵金属催化剂,@通达信行业@
4193,1,688660,电气风电,5.51,-1.96,风电,1,风电机组国内市场分额排名前列,风机及零部件,@通达信行业@
4194,1,605368,蓝天燃气,9.36,0.75,天然气,1,河南省覆盖范围较广、规模较大的综合性燃气企业。,管道天然气,@通达信行业@
4195,0,000915,华特达因,35.41,-1.80,婴童概念,1,儿童保健和治疗领域的领军企业,儿童保健+环保,@通达信行业@
4196,0,002114,罗平锌电,6.29,-1.56,磷概念,1,公司“久隆”牌电解锌获中国驰名商标,锌,@通达信行业@
4197,1,603187,海容冷链,19.17,-1.19,冷链物流,1,专注于商用冷链设备，与国内外知名商超建立了合作关系,商用冷链设备,@通达信行业@
4198,1,605369,拱东医疗,54.08,-2.66,新冠检测,1,国内医疗与实验室耗材的知名企业,一次性医用耗材,@通达信行业@
4199,1,688662,富信科技,66.00,-4.64,5G概念,1,国内领先的半导体热电全产业链企业,半导体热电,@通达信行业@
4200,1,600802,福建水泥,4.85,-2.41,海峡西岸,1,福建省传统龙头企业，铁路专用线具有物流成本优势,水泥,@通达信行业@
4201,1,601528,瑞丰银行,4.77,-1.04,数字货币,1,一家专注于三农、社区和中小微企业的现代股份制银行,农商行,@通达信行业@
4202,0,002378,章源钨业,5.62,-0.88,稀缺资源,1,钨粉产销量国内前三、硬质合金产销量国内前五,钨,@通达信行业@
4203,0,301239,普瑞眼科,102.51,-4.36,民营医院,1,在眼科市场有较好的口碑和品牌优势,眼科,@通达信行业@
4204,1,601566,九牧王,10.82,-1.81,海峡西岸,1,中国男装行业男裤市场的领跑者,茄克,@通达信行业@
4205,0,300955,嘉亨家化,20.24,-1.65,婴童概念,1,多个国内外知名日化品牌的核心供应商,日化产品OEM/ODM,@通达信行业@
4206,1,688276,百克生物,57.50,-2.86,生物疫苗,1,公司的水痘疫苗的市场份额一直占据领先地位,疫苗,@通达信行业@
4207,1,688668,鼎通科技,109.49,-0.68,5G概念,1,通信和汽车连接器一流厂商,通信连接器,@通达信行业@
4208,0,300154,瑞凌股份,7.84,1.55,智能机器,1,国内逆变焊割设备细分行业市场处于领先地位,逆变焊割设备,@通达信行业@
4209,1,601568,北元集团,5.55,-0.36,节能,1,中国化工企业500强，国务院国企改革“双百企业”,聚氯乙烯和烧碱,@通达信行业@
4210,1,603706,东方环宇,14.12,-0.07,天然气,1,新疆地区城市燃气综合服务商,城市燃气供应,@通达信行业@
4211,1,688277,天智航,18.50,-4.05,智能机器,1,国内骨科手术机器人行业的领军企业,骨科手术机器人,@通达信行业@
4212,1,603707,健友股份,12.28,-1.60,含可转债,1,国内乃至全球最主要的肝素原料生产企业之一,标准肝素原料,@通达信行业@
4213,1,688670,金迪克,47.90,-1.28,生物疫苗,1,四价流感疫苗行业优秀企业,流感疫苗,@通达信行业@
4214,0,002650,加加食品,3.79,1.61,新零售,1,大型调味食品上市企业,酱油,@通达信行业@
4215,0,300425,中建环能,4.81,-1.43,污水处理,1,国内极少数掌握磁分离水体净化设备核心技术的厂商,水处理设备,@通达信行业@
4216,1,688280,精进电动,8.43,-1.40,新能源车,1,新能源汽车电驱动系统国内领军企业之一,电驱动系统,@通达信行业@
4217,0,301258,富士莱,38.06,-0.60,医美概念,1,全球硫辛酸系列产品的海内外重要供应商,硫辛酸系列,@通达信行业@
4218,1,600178,东安动力,6.36,0.79,新能源车,1,国内汽车油位传感器领域市占率领先的高新技术企业,微型发动机,@通达信行业@
4219,1,600513,联环药业,9.43,-0.95,创新药,1,扬州市国资委旗下唯一医药上市平台,片剂,@通达信行业@
4220,1,603198,迎驾贡酒,61.88,0.32,白酒概念,1,徽酒的主要代表企业之一,浓香型白酒,@通达信行业@
4221,1,688281,华秦科技,196.31,-1.72,新材料,1,国内极少数能全面覆盖常温、中温和高温隐身材料的企业,军用特种材料,@通达信行业@
4222,0,300689,澄天伟业,22.60,-2.38,芯片,1,国际领先的生产智能卡产品的高新技术企业,智能卡产品,@通达信行业@
4223,0,300961,深水海纳,10.63,-1.57,污水处理,1,水生态环境领域创新型综合服务商,工业污水处理,@通达信行业@
4224,1,603199,九华旅游,34.43,-2.33,在线旅游,1,九华山地区主要从事酒店经营的旅游公司,索道缆车+酒店,@通达信行业@
4225,1,688679,通源环境,14.69,4.18,污水处理,1,专注于固废污染阻隔修复和水环境修复的高新技术企业,固废阻隔修复,@通达信行业@
4226,0,300962,中金辐照,17.67,-4.43,央企改革,1,国内外知名的合约灭菌、辐照技术服务连锁企业,辐照技术服务,@通达信行业@
4227,1,605507,国邦医药,20.98,0.38,幽门菌,1,公司深耕医药原料药行业和动保行业,原料药,@通达信行业@
4228,0,000548,湖南投资,4.54,-1.52,物业管理,1,绕城高速30年经营权、浏阳河大桥等道桥部分经营权,路桥收费,@通达信行业@
4229,0,000929,兰州黄河,9.59,-1.34,污水处理,1,西北地区最大的啤酒及啤酒原料生产企业,啤酒,@通达信行业@
4230,0,301262,C海看,31.90,-15.05,次新股,1,背靠山东广电，山东IPTV集成播控业务独家运营商,IPTV、移动媒体平台,@通达信行业@
4231,1,600816,ST安信,3.73,-1.32,ST板块,1,唯一上交所上市信托公司,金融信托,@通达信行业@
4232,0,002936,郑州银行,2.25,0.00,含H股,1,全国首家A+H上市城商行,城商行,@通达信行业@
4233,1,600519,贵州茅台,1735.83,-0.44,白酒概念,1,白酒第一品牌，茅台酒是世界三大名酒之一,酱香型白酒,@通达信行业@
4234,1,601606,长城军工,13.44,-0.81,国防军工,1,老牌弹药供应商，掌握迫击炮弹的核心技术,军品业务,@通达信行业@
4235,0,300694,蠡湖股份,10.27,1.08,燃料电池,1,全球具有重要影响力的压气机壳生产商,压气机壳(产品),@通达信行业@
4236,1,605577,龙版传媒,11.70,-5.19,知识产权,1,国内重要的图书、报纸、期刊的出版、印刷、发行商,教材教辅,@通达信行业@
4237,1,688685,迈信林,20.22,0.25,国防军工,1,具有综合配套加工能力的民营航空航天零部件制造商,航空装备零部件,@通达信行业@
4238,0,000933,神火股份,13.01,-1.36,稀缺资源,1,全球第六大电解铝厂、国内重要煤炭企业,电解铝,@通达信行业@
4239,0,300695,兆丰股份,46.02,1.08,创投概念,1,汽车轮毂轴承单元供应商,汽车轮毂轴承单元,@通达信行业@
4240,1,603209,兴通股份,20.28,-0.59,航运概念,1,在交通运输部的新增船舶运力评审中连续多次排名第一,石化产品水运,@通达信行业@
4241,1,605580,恒盛能源,13.08,0.08,绿色电力,1,浙江龙游最早投产运营的区域性热电联产企业,蒸汽,@通达信行业@
4242,0,002939,长城证券,8.23,-1.44,央企改革,1,国内较早成立的综合类证券公司之一,B级券商,@通达信行业@
4243,0,002661,克明食品,10.98,-0.18,民营银行,1,挂面行业唯一上市公司,如意面,@通达信行业@
4244,0,002940,昂利康,18.11,-2.37,幽门菌,1,努力成为具有较高品牌知名度的现代化医药企业,制剂(产品),@通达信行业@
4245,1,600188,兖矿能源,28.27,-1.08,含H股,1,华东地区最大的煤炭生产商和煤炭出口企业之一,煤炭,@通达信行业@
